applicant_id,age,gender,marital_status,education_level,employment_type,years_employed,annual_income,monthly_income,income_stability_score,has_co_signer,num_dependents,credit_score,credit_history_length_years,num_open_accounts,num_credit_inquiries_6m,debt_to_income_ratio,previous_defaults,bankruptcy_history,loan_amount,loan_term_months,loan_purpose,interest_rate,has_collateral,loan_to_value_ratio,savings_balance,checking_balance,investment_portfolio_value,monthly_expenses,has_direct_deposit,application_date,application_channel,relationship_tenure_years,defaulted
APP_00010784,35,Male,Married,Master,Full-time,10,19884.0,1657.0,5,Yes,0,804.0,5,4,1,50.52,0,No,16743.0,48,Home,11.68,No,42.13,375.04,4635.06,794.66,1423.39,Yes,2023-03-30,Branch,7,No
APP_00010785,25,Male,Married,High School,Full-time,1,34622.0,2885.17,7,No,0,691.0,26,7,3,21.64,0,No,21269.0,12,Business,13.47,Yes,55.33,952.31,1982.87,42916.11,1594.78,Yes,2023-03-01,Branch,30,No
APP_00010786,61,Male,Married,PhD,Full-time,17,45671.0,3805.92,8,No,2,738.0,15,13,3,20.62,0,No,16894.0,72,Car,4.02,No,77.15,5783.24,6679.41,27156.22,2887.61,Yes,2023-06-29,Branch,2,No
APP_00010787,47,Female,Single,Master,Part-time,2,33005.0,2750.42,7,No,3,600.0,7,3,4,25.01,1,No,32352.0,72,Education,10.87,Yes,60.96,22885.04,6567.26,796.41,2441.36,Yes,2023-08-26,Branch,4,Yes
APP_00010788,21,Male,Single,Master,Self-employed,2,58512.0,4876.0,6,Yes,1,711.0,3,14,2,19.68,0,No,23129.0,84,Business,6.37,Yes,48.23,284.66,8935.26,37532.87,3062.34,Yes,2023-06-20,Online,2,No
APP_00010789,26,Male,Single,High School,Full-time,2,30735.0,2561.25,9,No,3,762.0,0,11,3,14.94,0,No,20003.0,180,Education,6.83,No,40.31,38225.77,6143.53,9491.01,1419.33,No,2023-12-23,Branch,1,No
APP_00010790,21,Female,Married,High School,Retired,3,69052.0,5754.33,4,Yes,1,716.0,6,15,0,36.0,0,No,10740.0,84,Car,8.4,Yes,65.36,21920.12,1136.18,2774.13,5153.23,Yes,2023-08-07,Online,8,No
APP_00010791,45,Female,Married,Bachelor,Full-time,7,60554.0,5046.17,7,No,1,659.0,8,13,6,41.1,0,No,23232.0,48,Car,1.1,No,29.41,309.0,2067.14,127753.68,2646.79,Yes,2023-05-11,Online,13,No
APP_00010792,40,Female,Single,Bachelor,Self-employed,13,32256.0,2688.0,7,No,1,728.0,4,13,1,13.19,0,No,19727.0,84,Debt Consolidation,5.05,Yes,36.51,25024.09,7153.85,688.31,1076.23,Yes,2023-01-13,Branch,16,No
APP_00010793,28,Male,Single,High School,Full-time,0,51348.0,4279.0,5,No,1,680.0,0,4,2,7.17,1,No,29846.0,36,Home,8.43,No,60.69,7042.71,11491.66,30510.24,3238.54,Yes,2023-06-30,Branch,0,No
APP_00010794,41,Female,Married,Bachelor,Full-time,1,136354.0,11362.83,4,No,1,673.0,14,9,2,39.05,0,No,9981.0,84,Personal,4.92,Yes,28.5,18119.0,132.17,2294.33,,Yes,2023-07-06,Branch,0,No
APP_00010795,21,Female,Married,Master,Full-time,1,170010.0,14167.5,3,No,2,769.0,3,7,3,54.73,1,No,18097.0,24,Car,12.17,Yes,57.51,23428.64,7926.15,16092.47,9129.17,No,2023-12-23,Branch,12,Yes
APP_00010796,21,Male,Single,High School,Full-time,0,87771.0,7314.25,7,No,5,731.0,4,9,0,11.79,0,No,32333.0,360,Car,8.4,Yes,80.66,6547.56,10532.54,9022.5,3134.49,Yes,2023-03-13,Online,7,No
APP_00010797,54,Female,Single,Master,Part-time,13,86729.0,7227.42,4,No,4,652.0,12,5,0,12.84,0,No,19201.0,60,Medical,7.37,Yes,72.62,,6841.53,6620.02,4298.23,Yes,2023-11-15,Phone,1,No
APP_00010798,39,Female,Married,PhD,Full-time,2,38063.0,3171.92,9,No,2,653.0,18,6,2,43.48,0,No,33880.0,48,Home,8.68,No,59.66,18713.61,6565.1,17891.64,2036.09,Yes,2023-09-02,Phone,5,No
APP_00010799,21,Female,Single,High School,Unemployed,4,51368.0,4280.67,10,No,0,628.0,0,6,3,17.29,0,No,52050.0,180,Education,9.58,No,46.63,2503.5,8611.46,31199.04,1791.23,No,2023-05-18,Branch,13,No
APP_00010800,35,Male,Single,Bachelor,Full-time,0,23996.0,1999.67,9,Yes,1,,0,12,4,8.22,0,No,27092.0,60,Medical,3.62,No,89.93,35105.53,1585.32,93444.94,1058.9,No,2023-09-13,Online,1,No
APP_00010801,52,Female,Married,Master,Full-time,1,21947.0,1828.92,8,No,1,695.0,2,6,1,31.13,0,No,14199.0,72,Home,8.56,No,79.73,12843.05,726.67,23786.41,947.06,Yes,2023-07-15,Online,0,No
APP_00010802,41,Male,Single,Master,Unemployed,2,81860.0,6821.67,3,Yes,1,697.0,2,4,3,21.15,1,No,26481.0,48,Debt Consolidation,8.66,Yes,68.08,13343.03,5910.26,2712.62,3150.22,No,2023-04-08,Phone,5,Yes
APP_00010803,32,Female,Divorced,Bachelor,Self-employed,2,27222.0,2268.5,9,No,2,703.0,6,13,1,22.58,0,No,24558.0,24,Personal,9.9,No,80.39,10334.11,71.62,10839.02,1063.85,Yes,2023-03-01,Branch,2,No
APP_00010804,49,Male,Single,Bachelor,Part-time,2,56390.0,4699.17,7,Yes,0,763.0,1,11,3,53.63,1,No,11262.0,72,Car,9.44,No,10.64,27949.99,2027.93,40399.18,3437.89,Yes,2023-05-30,Branch,0,Yes
APP_00010805,43,Male,Single,Bachelor,Full-time,4,47071.0,3922.58,10,No,0,691.0,2,5,3,4.67,2,No,37670.0,60,Home,3.14,No,38.53,,7094.07,44148.63,3001.84,Yes,2023-07-11,Online,4,Yes
APP_00010806,21,Female,Single,Master,Full-time,4,66296.0,5524.67,8,No,2,573.0,3,19,1,2.71,0,No,13917.0,48,Debt Consolidation,9.44,No,86.57,3000.75,9171.32,10150.86,2766.56,Yes,2023-04-22,Online,0,No
APP_00010807,45,Female,Married,Bachelor,Retired,0,54921.0,4576.75,9,No,3,511.0,4,12,1,45.43,0,No,18911.0,12,Debt Consolidation,10.16,Yes,68.0,4490.47,6684.69,30090.79,3771.81,Yes,2023-01-23,Online,4,Yes
APP_00010808,50,Female,Single,Bachelor,Unemployed,1,69355.0,5779.58,8,No,0,769.0,14,10,1,35.59,1,No,25942.0,12,Business,1.42,No,52.24,10841.29,244.84,17459.18,4795.54,Yes,2023-01-04,Branch,4,Yes
APP_00010809,29,Female,Married,PhD,Self-employed,6,71902.0,5991.83,6,Yes,1,628.0,3,8,1,38.66,0,No,14362.0,84,Home,10.16,No,55.35,489.58,2107.07,6631.94,2512.29,Yes,2023-02-15,Online,4,No
APP_00010810,43,Male,Married,PhD,Full-time,3,152343.0,12695.25,7,No,1,638.0,4,15,5,13.86,0,No,16836.0,84,Home,8.48,No,20.87,8037.11,2081.74,13539.23,10802.03,Yes,2023-03-09,Online,0,No
APP_00010811,21,Female,Divorced,Master,Self-employed,3,50505.0,4208.75,8,Yes,1,709.0,19,9,1,28.52,0,No,17273.0,48,Debt Consolidation,9.0,Yes,33.27,8227.09,5581.05,6414.34,2502.14,Yes,2023-03-13,Online,5,No
APP_00010812,33,Female,Married,Bachelor,Full-time,7,183408.0,15284.0,6,No,1,559.0,0,8,3,58.23,0,Yes,13676.0,36,Home,10.65,No,67.04,9535.6,10345.98,48165.13,9554.66,Yes,2023-10-23,Online,2,Yes
APP_00010813,24,Male,Single,Bachelor,Full-time,3,104017.0,8668.08,6,No,1,782.0,8,9,2,22.08,0,No,26384.0,36,Car,10.02,Yes,80.09,12030.76,1044.96,60421.36,7306.59,No,2023-02-18,Online,2,No
APP_00010814,53,Female,Single,High School,Full-time,6,66028.0,5502.33,2,No,2,,0,10,1,19.14,0,No,22015.0,48,Home,11.72,No,62.54,4814.91,18315.25,74027.93,3365.96,Yes,2023-09-13,Online,4,No
APP_00010815,50,Female,Divorced,Bachelor,Full-time,1,179205.0,14933.75,9,No,1,577.0,1,12,3,26.74,0,No,44119.0,12,Home,10.69,Yes,71.44,,683.11,31653.32,12212.91,Yes,2023-04-09,Online,1,No
APP_00010816,64,Male,Divorced,Bachelor,Full-time,1,64142.0,5345.17,5,No,1,591.0,0,10,2,38.35,0,No,24494.0,120,Debt Consolidation,4.47,No,91.41,1399.0,491.46,26243.35,3145.8,Yes,2023-10-04,Online,20,Yes
APP_00010817,60,Female,Single,High School,Part-time,19,99838.0,8319.83,2,No,0,711.0,1,3,2,58.57,0,No,23492.0,120,Car,8.96,Yes,59.41,7840.11,4165.17,13934.69,3849.44,No,2023-11-15,Online,1,No
APP_00010818,21,Male,Married,High School,Full-time,1,55168.0,4597.33,7,No,4,742.0,2,7,0,23.47,0,No,55622.0,60,Home,9.42,Yes,42.53,5472.83,2608.23,10025.93,3890.7,Yes,2023-05-18,Online,20,No
APP_00010819,72,Female,Single,Bachelor,Full-time,1,30216.0,2518.0,10,No,2,651.0,17,9,0,18.21,0,No,44537.0,60,Education,8.03,Yes,49.12,12995.44,27881.46,15600.75,2116.92,No,2023-07-26,Branch,1,No
APP_00010820,57,Female,Married,Master,Self-employed,5,55555.0,4629.58,7,No,2,713.0,40,4,1,29.04,1,No,11314.0,60,Car,0.83,No,75.08,11201.76,14228.58,5982.18,2853.78,Yes,2023-08-11,Online,0,No
APP_00010821,36,Male,Married,High School,Full-time,1,53903.0,4491.92,4,No,1,739.0,2,8,1,28.37,0,Yes,37165.0,60,Education,11.79,No,41.73,6762.72,3793.86,37573.84,2372.49,No,2023-07-24,Online,6,Yes
APP_00010822,40,Female,Married,Bachelor,Part-time,1,11194.0,932.83,6,No,0,653.0,2,8,1,21.39,1,No,53030.0,36,Debt Consolidation,3.2,Yes,67.39,20727.02,1138.0,33355.94,665.85,Yes,2023-09-18,Online,0,No
APP_00010823,23,Male,Divorced,PhD,Full-time,4,46346.0,3862.17,7,No,0,706.0,5,15,2,45.23,1,No,18920.0,60,Home,9.05,Yes,42.1,13552.86,4610.64,2800.36,,Yes,2023-05-27,Branch,1,Yes
APP_00010824,23,Male,Married,Bachelor,Full-time,0,159700.0,13308.33,5,No,3,685.0,2,8,2,6.23,0,Yes,36750.0,24,Car,12.99,No,95.48,30756.09,190.6,6853.98,9407.64,No,2023-02-17,Branch,3,Yes
APP_00010825,48,Female,Married,Bachelor,Self-employed,11,198886.0,16573.83,7,No,2,698.0,9,11,3,17.12,0,No,53231.0,84,Medical,7.58,No,56.71,9106.8,5823.98,19003.48,9161.41,Yes,2023-03-04,Branch,10,No
APP_00010826,47,Female,Married,High School,Full-time,4,53898.0,4491.5,9,No,1,780.0,5,5,2,21.04,1,No,31488.0,180,Business,9.45,No,87.44,,570.29,32831.14,3843.96,Yes,2023-10-18,Online,0,No
APP_00010827,29,Female,Single,High School,Full-time,0,121892.0,10157.67,7,No,1,676.0,8,13,2,48.81,2,No,25607.0,60,Car,4.59,Yes,90.02,30746.35,1738.49,22579.35,6498.21,Yes,2023-11-28,Online,2,Yes
APP_00010828,35,Male,Divorced,Master,Full-time,5,50596.0,4216.33,8,No,0,799.0,10,10,1,38.74,0,No,80306.0,180,Car,7.02,Yes,65.13,51063.4,5231.71,16419.11,3151.21,Yes,2023-01-29,Online,17,No
APP_00010829,47,Female,Single,High School,Full-time,0,110693.0,9224.42,6,No,0,701.0,1,7,4,23.73,0,No,35901.0,360,Medical,7.36,Yes,59.47,10659.75,391.34,19237.85,6707.27,No,2023-03-03,Branch,3,No
APP_00010830,34,Male,Single,Bachelor,Self-employed,0,76663.0,6388.58,6,No,0,809.0,1,5,0,9.87,1,No,17590.0,36,Home,10.75,Yes,38.01,2242.88,1785.59,18017.4,3196.24,No,2023-01-30,Phone,5,No
APP_00010831,36,Female,Single,Bachelor,Full-time,1,46920.0,3910.0,6,No,2,662.0,4,12,3,11.94,2,No,29217.0,60,Car,12.41,Yes,64.8,2210.95,367.83,19938.41,2828.63,Yes,2023-11-09,Online,9,No
APP_00010832,51,Female,Single,Bachelor,Retired,0,39694.0,3307.83,7,Yes,0,698.0,1,6,1,37.27,0,No,19747.0,24,Business,5.91,Yes,61.81,1473.3,2841.16,38183.85,,No,2023-04-04,Branch,2,No
APP_00010833,40,Male,Single,Bachelor,Full-time,6,131988.0,10999.0,7,No,0,744.0,7,12,4,10.27,0,No,12542.0,24,Home,4.84,No,70.67,238.64,2773.74,28899.58,6118.57,Yes,2023-08-07,Online,0,No
APP_00010834,52,Female,Married,Bachelor,Full-time,2,41292.0,3441.0,6,No,4,604.0,19,9,2,32.9,0,No,16119.0,240,Debt Consolidation,14.34,No,50.7,1488.4,597.78,13986.07,3078.05,No,2023-11-08,Online,5,No
APP_00010835,23,Male,Divorced,Master,Full-time,0,24261.0,2021.75,8,Yes,0,755.0,7,8,1,3.72,0,Yes,20262.0,180,Debt Consolidation,16.14,Yes,60.83,4733.1,2474.79,35657.68,1499.65,Yes,2023-06-18,Phone,1,Yes
APP_00010836,43,Male,Married,PhD,Self-employed,13,82011.0,6834.25,7,No,2,564.0,0,11,2,56.71,0,No,16071.0,48,Car,13.06,Yes,47.46,20071.77,1318.22,5391.87,4771.75,Yes,2023-12-29,Branch,0,No
APP_00010837,54,Female,Divorced,Bachelor,Full-time,5,166566.0,13880.5,6,No,0,761.0,18,8,0,11.09,1,No,61610.0,24,Home,8.28,No,63.13,36833.12,11526.96,27890.54,6119.67,Yes,2023-07-15,Phone,12,Yes
APP_00010838,35,Male,Single,High School,Full-time,0,32980.0,2748.33,4,No,1,698.0,0,7,1,22.77,0,No,35946.0,60,Home,3.07,No,74.93,,390.62,65917.55,1173.99,Yes,2023-02-15,Online,8,No
APP_00010839,52,Female,Single,Master,Full-time,5,95455.0,7954.58,4,Yes,0,654.0,0,5,2,8.18,0,No,18264.0,120,Education,6.93,No,58.23,65031.94,556.76,16713.67,6551.73,Yes,2023-12-14,Online,6,No
APP_00010840,57,Male,Married,High School,Full-time,0,97528.0,8127.33,6,No,2,645.0,1,9,1,49.32,0,No,9818.0,240,Home,10.6,No,8.42,252.47,1137.71,41943.17,3601.78,Yes,2023-03-25,Phone,20,No
APP_00010841,25,Male,Divorced,Bachelor,Full-time,10,62556.0,5213.0,6,Yes,1,762.0,21,8,2,14.13,0,Yes,15746.0,72,Car,8.85,Yes,82.21,1198.68,4121.26,6767.04,2614.12,Yes,2023-10-22,Phone,1,No
APP_00010842,36,Female,Married,Bachelor,Self-employed,0,71027.0,5918.92,9,Yes,1,532.0,5,11,1,49.66,1,No,27293.0,72,Car,5.55,No,75.56,20264.42,3688.51,14715.48,3432.19,Yes,2023-07-20,Branch,6,Yes
APP_00010843,26,Female,Married,Bachelor,Full-time,0,28251.0,2354.25,8,No,2,560.0,8,11,4,53.69,0,No,29851.0,12,Debt Consolidation,14.57,Yes,48.41,807.13,51.81,3088.62,1832.78,Yes,2023-03-16,Online,6,No
APP_00010844,54,Male,Married,Bachelor,Full-time,2,100589.0,8382.42,7,No,0,698.0,6,6,0,16.27,0,No,19410.0,180,Home,8.02,Yes,57.72,17271.76,15582.71,15340.42,5506.67,Yes,2023-09-13,Online,3,No
APP_00010845,30,Female,Divorced,Master,Self-employed,3,57645.0,4803.75,9,No,0,712.0,1,8,2,17.67,1,No,21337.0,60,Debt Consolidation,7.15,No,66.24,3325.02,65.36,15458.21,3059.62,Yes,2023-08-06,Online,2,Yes
APP_00010846,63,Male,Married,PhD,Part-time,15,88653.0,7387.75,7,No,1,758.0,5,6,4,22.44,0,No,24730.0,24,Home,11.55,Yes,92.44,14543.61,1221.01,6283.3,6404.08,Yes,2023-04-25,Branch,5,No
APP_00010847,45,Female,Divorced,High School,Full-time,4,38551.0,3212.58,5,Yes,0,794.0,2,10,0,28.07,0,No,43952.0,60,Debt Consolidation,8.86,No,75.93,13894.26,8380.4,32071.74,2044.91,Yes,2023-05-13,Online,12,No
APP_00010848,38,Male,Divorced,Bachelor,Full-time,1,77206.0,6433.83,2,No,0,577.0,4,7,3,9.39,0,No,28870.0,360,Debt Consolidation,6.44,No,69.06,440.39,7821.34,41684.02,3401.6,Yes,2023-12-17,Online,3,No
APP_00010849,26,Male,Married,Bachelor,Full-time,6,61877.0,5156.42,6,No,2,701.0,2,7,2,27.21,1,No,35554.0,48,Personal,9.33,No,24.95,9833.9,7691.35,16166.68,3603.88,Yes,2023-01-20,Branch,0,No
APP_00010850,57,Female,Single,Bachelor,Self-employed,5,23672.0,1972.67,8,No,3,776.0,9,6,2,28.25,0,No,21632.0,180,Education,9.26,Yes,81.93,5675.27,6720.63,50670.66,932.76,Yes,2023-02-05,Online,22,No
APP_00010851,56,Male,Single,High School,Self-employed,2,167779.0,13981.58,8,No,2,658.0,8,9,3,7.61,0,No,24034.0,48,Car,7.76,No,74.18,3263.09,2331.99,26253.78,7402.81,Yes,2023-10-19,Branch,19,No
APP_00010852,38,Female,Single,PhD,Full-time,0,51670.0,4305.83,7,No,0,730.0,3,10,3,28.39,0,No,9787.0,72,Car,6.79,Yes,62.27,14984.33,32.16,22317.61,1845.17,Yes,2023-02-06,Online,4,No
APP_00010853,64,Male,Married,Master,Full-time,11,21768.0,1814.0,4,No,3,614.0,1,8,2,30.35,0,No,19042.0,240,Home,5.87,No,56.02,13583.18,958.22,18637.41,1388.93,Yes,2023-11-27,Phone,2,No
APP_00010854,37,Female,Married,High School,Full-time,1,21499.0,1791.58,10,No,4,642.0,3,13,0,62.56,0,No,9107.0,240,Home,11.57,Yes,35.78,10403.19,12549.01,55287.16,1118.86,No,2023-05-04,Online,1,Yes
APP_00010855,38,Female,Married,High School,Full-time,1,31760.0,2646.67,5,No,1,753.0,31,12,4,31.04,0,No,18036.0,72,Education,11.9,Yes,39.64,26811.07,308.94,6665.51,1312.58,Yes,2023-04-12,Online,0,No
APP_00010856,37,Female,Divorced,PhD,Full-time,1,62772.0,5231.0,6,No,1,775.0,0,6,1,30.0,0,No,8357.0,24,Car,7.19,Yes,66.99,11616.58,11158.1,9415.08,3557.44,Yes,2023-09-14,Branch,8,No
APP_00010857,35,Female,Single,Bachelor,Full-time,1,80691.0,6724.25,9,No,0,654.0,5,11,0,37.68,0,No,9535.0,72,Home,5.57,Yes,70.25,3234.19,56.01,50465.6,2934.37,Yes,2023-03-11,Online,0,No
APP_00010858,44,Female,Single,High School,Full-time,6,73482.0,6123.5,8,No,2,616.0,0,5,3,2.91,0,No,26009.0,60,Home,11.12,Yes,40.73,9060.77,19533.18,11465.8,3552.09,Yes,2023-08-25,Branch,2,No
APP_00010859,48,Male,Divorced,Bachelor,Part-time,1,42324.0,3527.0,3,No,1,698.0,17,10,0,45.43,0,No,9293.0,84,Debt Consolidation,8.63,No,87.96,,1475.33,11101.49,2347.93,Yes,2023-06-19,Online,0,No
APP_00010860,44,Female,Single,Bachelor,Full-time,9,35051.0,2920.92,7,No,1,625.0,3,10,1,42.04,3,No,30697.0,48,Home,10.72,Yes,23.71,16218.09,991.03,775.71,2134.85,Yes,2023-06-29,Branch,4,No
APP_00010861,22,Male,Married,Bachelor,Full-time,1,31150.0,2595.83,7,No,0,777.0,2,7,0,10.81,0,No,31855.0,36,Education,6.47,Yes,57.13,31413.92,2444.96,115845.55,1449.84,Yes,2023-02-02,Branch,6,No
APP_00010862,49,Female,Married,Bachelor,Full-time,0,67839.0,5653.25,6,No,2,585.0,8,7,4,47.08,0,No,34547.0,24,Business,10.13,Yes,83.9,14360.18,1712.05,25787.46,2287.89,Yes,2023-08-01,Online,10,Yes
APP_00010863,32,Female,Married,Master,Full-time,9,145038.0,12086.5,7,No,1,608.0,17,10,3,8.15,0,No,17561.0,120,Home,5.44,Yes,95.31,59362.29,10827.91,5714.76,9314.43,Yes,2023-12-18,Branch,1,No
APP_00010864,48,Male,Single,Bachelor,Full-time,9,51343.0,4278.58,7,No,2,668.0,1,5,2,30.43,0,No,18037.0,72,Personal,4.87,Yes,51.52,1570.41,4051.5,38328.57,3468.62,Yes,2023-12-15,Online,3,No
APP_00010865,38,Male,Single,High School,Full-time,11,64046.0,5337.17,9,No,2,634.0,5,8,1,47.06,0,No,44115.0,120,Education,8.74,No,56.61,1642.38,8357.26,4081.95,4459.51,No,2023-04-10,Phone,3,No
APP_00010866,42,Female,Married,Master,Unemployed,8,40841.0,3403.42,6,No,1,747.0,2,11,0,17.0,0,No,15364.0,36,Home,3.65,No,83.97,684.45,5509.06,1102.67,2849.91,Yes,2023-02-02,Online,1,No
APP_00010867,62,Female,Single,High School,Full-time,3,89897.0,7491.42,7,No,3,751.0,7,7,1,19.91,0,No,19799.0,36,Car,1.97,Yes,57.92,17269.54,2141.15,88799.32,3566.87,Yes,2023-02-05,Online,1,No
APP_00010868,45,Male,Single,Bachelor,Unemployed,2,63212.0,5267.67,7,No,2,617.0,17,10,1,16.39,0,No,14859.0,36,Car,11.1,No,55.21,51405.58,2196.34,7379.19,4623.64,Yes,2023-11-29,Branch,4,No
APP_00010869,49,Male,Divorced,PhD,Part-time,0,91203.0,7600.25,6,No,0,674.0,12,7,0,21.46,0,No,12799.0,84,Home,7.4,Yes,90.38,26655.99,4470.89,39928.48,4377.22,No,2023-08-11,Branch,27,No
APP_00010870,21,Female,Married,High School,Full-time,13,35546.0,2962.17,5,No,2,701.0,4,8,2,29.0,1,No,32344.0,84,Home,4.89,Yes,72.34,57521.91,799.66,2866.28,1559.45,Yes,2023-02-10,Online,2,No
APP_00010871,22,Male,Married,Bachelor,Full-time,3,99645.0,8303.75,9,No,3,649.0,6,10,1,21.8,1,No,38397.0,12,Car,5.24,No,74.0,2280.12,12504.4,7659.01,5956.05,Yes,2023-12-05,Online,2,No
APP_00010872,37,Male,Married,Master,Full-time,0,116180.0,9681.67,8,No,0,479.0,4,8,1,21.32,0,No,15525.0,24,Debt Consolidation,4.59,Yes,75.96,9472.9,2209.19,26072.97,5242.24,Yes,2023-05-08,Online,7,No
APP_00010873,32,Male,Single,Bachelor,Full-time,6,37431.0,3119.25,7,No,2,663.0,2,9,2,7.84,0,No,35491.0,60,Car,8.81,Yes,69.02,19350.97,2142.99,64112.22,2335.89,Yes,2023-09-21,Online,8,No
APP_00010874,52,Male,Married,Master,Full-time,1,138131.0,11510.92,6,No,1,812.0,14,10,2,37.32,0,No,48691.0,72,Education,10.47,No,89.31,5001.19,6495.2,5869.98,6820.08,Yes,2023-11-21,Branch,3,No
APP_00010875,41,Female,Married,Master,Part-time,6,77755.0,6479.58,6,Yes,3,663.0,11,6,0,22.64,0,No,13566.0,36,Car,10.81,No,52.02,1059.62,2178.95,38050.02,3579.92,Yes,2023-09-05,Online,3,No
APP_00010876,27,Female,Married,High School,Part-time,3,36925.0,3077.08,8,No,1,622.0,2,11,0,9.48,0,No,18795.0,60,Home,8.79,No,53.04,53372.07,2840.77,38126.24,2111.16,No,2023-01-18,Branch,9,No
APP_00010877,43,Female,Divorced,Bachelor,Self-employed,0,18384.0,1532.0,8,No,0,641.0,10,10,2,32.22,0,No,37066.0,36,Car,4.96,Yes,45.48,6344.57,1333.81,18873.97,771.93,Yes,2023-12-30,Online,0,No
APP_00010878,42,Male,Married,Master,Full-time,2,53990.0,4499.17,10,No,1,642.0,3,2,1,26.73,1,No,36711.0,72,Home,5.71,Yes,89.08,14044.12,888.47,13127.33,,Yes,2023-02-06,Online,0,No
APP_00010879,33,Female,Married,Master,Full-time,0,72037.0,6003.08,5,No,2,,13,6,3,53.02,1,No,24913.0,84,Car,8.84,Yes,55.68,43007.41,3503.34,85923.11,5117.01,Yes,2023-01-21,Online,7,Yes
APP_00010880,41,Male,Married,Master,Full-time,4,58970.0,4914.17,6,No,2,619.0,7,5,4,19.09,0,No,33104.0,48,Car,6.42,Yes,81.75,17034.0,4784.97,21482.99,2768.19,Yes,2023-08-21,Online,3,No
APP_00010881,44,Male,Married,Bachelor,Full-time,1,53204.0,4433.67,9,No,1,809.0,2,11,1,16.24,1,No,24918.0,36,Home,8.6,Yes,70.88,12050.1,12144.44,21464.36,3155.38,Yes,2023-11-23,Online,6,Yes
APP_00010882,54,Female,Married,High School,Full-time,3,74679.0,6223.25,6,No,1,647.0,0,12,3,7.75,0,Yes,12864.0,60,Debt Consolidation,4.93,No,61.99,6497.85,128.92,153.77,2548.73,Yes,2023-01-23,Online,5,Yes
APP_00010883,40,Male,Married,Bachelor,Unemployed,1,55012.0,4584.33,8,No,4,734.0,17,11,1,36.5,2,No,33157.0,48,Debt Consolidation,9.12,No,60.93,21734.71,4574.64,2668.89,2246.45,Yes,2023-07-20,Phone,4,No
APP_00010884,25,Male,Divorced,Bachelor,Full-time,10,57884.0,4823.67,7,No,1,665.0,3,7,2,68.89,0,No,27682.0,36,Debt Consolidation,6.17,No,39.32,7854.44,16453.53,8163.06,2145.61,No,2023-09-28,Phone,0,No
APP_00010885,46,Male,Married,Bachelor,Full-time,3,33152.0,2762.67,5,No,1,,3,5,2,4.12,1,No,12690.0,180,Car,12.63,No,24.26,4122.69,620.96,15252.54,1508.48,No,2023-08-19,Branch,0,No
APP_00010886,33,Male,Divorced,Bachelor,Full-time,6,8420.0,701.67,5,No,2,620.0,1,6,2,60.46,0,No,9607.0,240,Business,6.75,No,51.0,15793.77,150.2,30190.23,404.11,Yes,2023-11-15,Phone,0,No
APP_00010887,60,Male,Single,Bachelor,Full-time,4,69766.0,5813.83,7,No,2,578.0,7,9,6,70.2,1,No,22773.0,36,Car,4.97,No,78.79,3605.52,15889.36,3891.26,3113.5,No,2023-12-04,Online,0,Yes
APP_00010888,45,Male,Single,Bachelor,Unemployed,3,107820.0,8985.0,6,No,0,652.0,20,5,4,13.82,2,No,19822.0,24,Car,9.88,Yes,81.05,2487.9,10843.5,42389.78,7186.83,Yes,2023-10-15,Branch,10,No
APP_00010889,32,Male,Single,Bachelor,Full-time,2,86727.0,7227.25,10,No,3,669.0,7,9,2,6.8,0,No,10813.0,84,Personal,5.47,No,93.76,12599.58,9352.72,15435.54,3032.12,No,2023-12-28,Online,1,No
APP_00010890,52,Female,Single,Bachelor,Part-time,9,15878.0,1323.17,7,No,0,695.0,1,12,0,53.85,0,No,13712.0,72,Business,11.73,No,81.79,22493.76,5577.8,28204.4,562.01,Yes,2023-12-27,Branch,10,No
APP_00010891,21,Female,Divorced,Bachelor,Full-time,4,43135.0,3594.58,3,No,1,708.0,0,7,1,22.79,0,No,25016.0,12,Car,5.94,No,56.51,215.26,480.87,41634.75,2237.9,Yes,2023-06-14,Branch,1,No
APP_00010892,49,Male,Married,High School,Full-time,0,80502.0,6708.5,5,No,2,666.0,1,15,0,36.38,0,No,29092.0,72,Home,8.6,Yes,55.2,126.04,573.92,23168.14,2937.7,Yes,2023-01-08,Branch,2,No
APP_00010893,34,Male,Divorced,PhD,Full-time,2,43413.0,3617.75,7,No,1,671.0,8,9,4,29.05,0,No,21702.0,36,Debt Consolidation,8.92,Yes,53.46,17283.87,7382.63,39944.09,3047.49,Yes,2023-11-22,Phone,1,No
APP_00010894,46,Male,Married,Bachelor,Unemployed,0,14480.0,1206.67,7,No,2,764.0,8,11,1,27.17,0,No,27866.0,48,Debt Consolidation,13.31,No,66.11,5647.89,11163.1,69599.6,755.99,No,2023-03-05,Online,0,No
APP_00010895,44,Male,Single,Master,Full-time,1,102327.0,8527.25,10,Yes,1,638.0,21,7,3,26.75,0,No,38200.0,48,Car,9.49,Yes,60.24,97.09,226.23,21507.21,4210.26,Yes,2023-05-21,Branch,7,No
APP_00010896,59,Male,Single,Master,Full-time,9,64349.0,5362.42,7,Yes,0,682.0,16,5,3,33.69,0,No,12565.0,60,Business,6.04,No,64.69,769.68,2989.19,14696.71,3690.01,Yes,2023-06-28,Online,2,No
